date,volume
2019-06-08,6975.678571
2019-06-08,6978.089286
2019-06-08,6980.5
2019-06-08,6982.910714
2019-06-08,6985.321429
2019-06-08,6987.732143
2019-06-09,6990.142857
2019-06-09,6992.553571
2019-06-09,6994.964286
2019-06-09,6997.375
2019-06-09,6999.785714
2019-06-09,7002.196429
2019-06-09,7004.607143
2019-06-09,7007.017857
2019-06-09,7009.428571
2019-06-09,7011.839286
2019-06-09,7014.25
2019-06-09,7016.660714
2019-06-09,7019.071429
2019-06-09,7021.482143
2019-06-09,7023.892857
2019-06-09,7026.303571
2019-06-09,7028.714286
2019-06-09,7031.125
2019-06-09,7033.535714
2019-06-09,7035.946429
2019-06-09,7038.357143
2019-06-09,7040.767857
2019-06-09,7043.178571
2019-06-09,7045.589286
2019-06-10,7048
2019-06-10,7051.886905
2019-06-10,7055.77381
2019-06-10,7059.660714
2019-06-10,7063.547619
2019-06-10,7067.434524
2019-06-10,7071.321429
2019-06-10,7075.208333
2019-06-10,7079.095238
2019-06-10,7082.982143
2019-06-10,7086.869048
2019-06-10,7090.755952
2019-06-10,7094.642857
2019-06-10,7098.529762
2019-06-10,7102.416667
2019-06-10,7106.303571
2019-06-10,7110.190476
2019-06-10,7114.077381
2019-06-10,7117.964286
2019-06-10,7121.85119
2019-06-10,7125.738095
2019-06-10,7129.625
2019-06-10,7133.511905
2019-06-10,7137.39881
2019-06-11,7141.285714
2019-06-11,7145.172619
2019-06-11,7149.059524
2019-06-11,7152.946429
2019-06-11,7156.833333
2019-06-11,7160.720238
2019-06-11,7164.607143
2019-06-11,7168.494048
2019-06-11,7172.380952
2019-06-11,7176.267857
2019-06-11,7180.154762
2019-06-11,7184.041667
2019-06-11,7187.928571
2019-06-11,7191.815476
2019-06-11,7195.702381
2019-06-11,7199.589286
2019-06-11,7203.47619
2019-06-11,7207.363095
2019-06-11,7211.25
2019-06-11,7215.136905
2019-06-11,7219.02381
2019-06-11,7222.910714
2019-06-11,7226.797619
2019-06-11,7230.684524
2019-06-12,7234.571429
2019-06-12,7238.458333
2019-06-12,7242.345238
2019-06-12,7246.232143
2019-06-12,7250.119048
2019-06-12,7254.005952
2019-06-12,7257.892857
2019-06-12,7261.779762
2019-06-12,7265.666667
2019-06-12,7269.553571
2019-06-12,7273.440476
2019-06-12,7277.327381
2019-06-12,7281.214286
2019-06-12,7285.10119
2019-06-12,7288.988095
2019-06-12,7292.875
2019-06-12,7296.761905
2019-06-12,7300.64881
2019-06-12,7304.535714
2019-06-12,7308.422619
2019-06-12,7312.309524
2019-06-12,7316.196429
2019-06-12,7320.083333
2019-06-12,7323.970238
2019-06-13,7327.857143
2019-06-13,7331.744048
2019-06-13,7335.630952
2019-06-13,7339.517857
2019-06-13,7343.404762
2019-06-13,7347.291667
2019-06-13,7351.178571
2019-06-13,7355.065476
2019-06-13,7358.952381
2019-06-13,7362.839286
2019-06-13,7366.72619
2019-06-13,7370.613095
2019-06-13,7374.5
2019-06-13,7378.386905
2019-06-13,7382.27381
2019-06-13,7386.160714
2019-06-13,7390.047619
2019-06-13,7393.934524
2019-06-13,7397.821429
2019-06-13,7401.708333
2019-06-13,7405.595238
2019-06-13,7409.482143
2019-06-13,7413.369048
2019-06-13,7417.255952
2019-06-14,7421.142857
2019-06-14,7425.029762
2019-06-14,7428.916667
2019-06-14,7432.803571
2019-06-14,7436.690476
2019-06-14,7440.577381
